,accountId,id,name,profileIconId,puuid,revisionDate,status.message,status.status_code,summonerLevel,leaguePoints,rank,wins,losses
179,isIpwxduRkwiY6vpiGucHABbkEhpuunudna5rkB6Fa9e,5u8-1q5WAbP6utMnljKgRxMyu4sTDH0j80gcM2tSmMtHB7c,불감주의,4057.0,OWvYzqF9pWT4tbTG4CYrRD3-n83Woo2XWNauNMxH9PdHzkaFUziNv127h8cco5jKtNrCzYSyl6rUHQ,1584657697000.0,,,83.0,658,I,77,37
180,ugGCuuODY_moX34c2eQq32zjrxaFwrhY0CcazfYyKdmtrqM5vZmW1_s7,WykfhAh-m3igILrp_v__fuyG_TDFgT_u2o6oPJZ-FO4-sfI,12312312312asdf,0.0,xPEKhPkrl1htoG5nk0vcbM5UJrMhW1cwwRD_plBIdAN3QxOFTXgJQRKc_032Ok2gaMGRTLSNXeef_w,1585188210000.0,,,65.0,656,I,296,246
181,1Le7zzPUzWWBY_bVn5fZAm2OnbDjJu1OVOxWubCTvHAc_YZNH395_tGJ,BiyTqrvpPCeStNzH2z4DFzNzizauouV1BgJTH-e-nrGL_5w,Sup du bi,4492.0,1Vs6eeBjYQbPepHfSsaZug3fkVaPpP1uzCdtosTLr6NcVB2PWCr07LKImwt-S9bK-3SwNnQhcjwrag,1582893332000.0,,,61.0,655,I,254,206
182,6EvyHHN-wkWMYS_DR7fCOegtAMr0mp9AL2w1D6122JM5gj1nuAsidtzc,WUb4HuHdSohdPS1aEZyQrk1voBhBZrAhhJOryS4bEYc6bRs,화내 지 마1,4492.0,085qMt9k1OWZLmu1RtBAyInpPA6AB3KpKuRdcEZEG_gR9765qrgUkheFDP2KdcyDWS-WTrJ8TRPVvA,1584616151000.0,,,63.0,654,I,256,215
183,1aWloUFds_yQHRSpakpeQG1Xf7F0D-TPhP-po0fUcQdPgSg,DfiOz8qMkCK65Nj5sneAd1GSDM7y71_Dg9kD15WV_avjarE,여창동입니다,4491.0,W-mp3ZXTkDIaqo-SNPR72BiVleRpjU70FAjPlVDnbP7VgqNEHX57G7Cuocrr8V7UxzFxFv9mTjaTRQ,1585185815000.0,,,54.0,652,I,148,106
184,ftBe1bM1wLeyRz8UDRo1_Yx8f9HJ6kyp4sW4UKwSY9im,e9bCWw6_R-Q4o0fJri2-VqJdb7zyxCrEyoReam0VJ2a1tQ,JongSeop Eun,3180.0,w0cGB3crXR7jM-y2iu2fifQLzWwC6jPn_MItC0GH2ZS3yNHXqvFOeODPjvXjEqN7hHiWiNNh4NIpCg,1585202320000.0,,,234.0,649,I,175,144
185,NwrtREy4Z4buqU45td0v8MsVyLhGMmd-56YAc716ODHuJmdM-CHqQ9sC,heQg3kzA4JPIJN_S_7xO0JLOMfclPNxYF6oHXPZR-jpiClo,SANDBOX Howling,6.0,o4veE78GD5PuiKLWGmp7mj4pnBujW64LVs-Z51PbQZ0IAmJn9g5J48mjhh93Wn7K9o9YDQzm8o68JQ,1585204217000.0,,,132.0,649,I,123,89
186,gcz1p3Xq5dLJxBcD7dOMTZiFJ7cLmQUi7j1rZtDp9bbl_PUrHSpBOPpq,qR0krptNNM-X7-VBTBnbFO-SU-cvkUJ_cIejVg1RfAzn47U,want home1,10.0,FEoy9KfDPddSYnsEhstHQGyDS6ytfGfsG1rAYrAEGUO_qq7YK0jbyudUQNwdZb6fHIJ7X4hni7I_mQ,1584157534000.0,,,253.0,648,I,202,174
187,VvpUdwYV_7lxYTQej4K_jDzWDVarvCpQk6g8bBwn5Ds1_fccoYEGgAO0,OBd3kMLn9F6iXQUNNCtyqlOYi44TmYylmwz2C4gY8fMZOBE,gtqeti574,29.0,pBMWfKAPUxflrOr3t658Qa9rGYkS7Bi5k7c6Lwy6C3hC5aVEusND3kcyQYPThQ6ejfo9xDiyw6GdZA,1585202248000.0,,,47.0,647,I,129,105
188,Zsg6yDtfKd7xQ5ABj6aTIygxBSI31soDvyqA6U9xzak9QsVbJJCarpii,9TyLjiK3CnbWlBZ9oisLqcPLRODWK0UL0DKLrkp31qM55TE,WE 77,3795.0,HWU0VKRxKqg32683jdLMhd5aH_U95QLiPmhLH6hNLQ19DkDSKhkQfQ8b1cTbWf-dOKZ39u2jr6ixOQ,1585299227000.0,,,116.0,647,I,140,118
189,RMeBn8HoNfEkrK6ErKmZjbXnc57G7XAnlFGFrJaUONKvbzo,dQ6QFfCn12_VnMf8uu5unxnsEm-RxY70VFMYUJZ4xNylVEo,광란의 허리돌림,1108.0,z6rO0qpIebpDeJh77qwr-FsLo1aSDa8Gydv7WWGO0gpspyJLpR-0eQd4jcJ0SgANdOgJCGCnHXwIEw,1585025371000.0,,,87.0,645,I,76,32
190,MVQuxpBw0QhKs41hlaGp2naAOJDjVCbMut8pV8wryl-LhDlA_MPdLTtl,IRybpTavMVCazcbWmb3r_y5CsRtXxi6VH38hiynDMc0340c,에스카노르 킹,7.0,o9YPH0noJZ1csH_vpPMnr02ZODwXsIGlDOPKq7Bdx3Ce5Ny1jRlJQ6-BGsnmouYtunUQEZfDZjrcBA,1585130562000.0,,,119.0,645,I,170,144
191,f-4mrNauX4KJrXfiFIRkqUvOYY3MWv20lm3J5P02m_hE8WQ,_IBfX28mmBEeY6dRYYCoj-wz193InoNkLmjGmUX_NYvSTz4,1145,4284.0,7i6CW672eJK_V7Q3yaopgYXLZCfQo0g1rv9GAgNlUnGpD6y1CA5yeKeS3MnTYRiw2IIOBaNCHFXm_A,1585310438000.0,,,139.0,644,I,63,74
192,0yCm8fYo6IGCf-fhQH8xuJX9KSIItVnaqfmaW_Y-YONDSyg,o_od4BCAUx9SMCp1hakylwhSCtvBPAERVjSlfT0k02m_AN0,Cai Qi,6.0,ghIliIddzkupAqRwWjooKbEMEK7zBZJ5iR7L-Axq6iE4PJl0yP1OdJYRQcQ4cJopzeRXIi2zusYJWQ,1585088798000.0,,,172.0,644,I,136,111
193,xtwqWaDuQs_KCEp7OGwF2aTTDU1S2otAgUi7pk8P-Lya,0N9PvpbNeS65XqdEcc6z9Q6aDBgCPlP5_nvl5QvtKZvTRA,불다이아,782.0,7CpDC3vqTrvZTOIliMJ57ZRYHGHxIFljc0XMHBb6vVA3YMqCLs9ki5FPUrYVXkNsH4Q-dNXW6NkEPA,1585124583000.0,,,191.0,642,I,51,53
194,ucynpZPsMLZoFTnupjtwOtUbDwGer35bnQhAQ_aofQO872s,wLsv7vEXPzZD7wyAE2TGVq2uxv2C_8Prc_JlSGr3MffCBz8,엘리팬티 미스틱,2076.0,x9xZQ_qWHMlrKEyqqlsRgkuoEvMSNflDuBxUQAUgCMxc2td7Nva8SRbKumkbx_SwMpaJknS9tlUNvA,1584952767000.0,,,129.0,640,I,86,88
195,lmubik6FZOzVWaeODq9pBnYoFWURwNd2vdSZPkIvxfZjNXmuUrliP0ed,oiaVSTPu_f7vMIV82mPiSmxmVyD1eWfspHOZTFFZjtCcOnY,SANDBOX Ice,4242.0,tDp8Ll5VDcGt6mauxO_Ddg_58C7jvmBcPEUn_fhX6lBDuaw8She5Ow2BSCBe6NLGZ4K2lfh_l9xJFQ,1585180869000.0,,,208.0,640,I,250,233
196,27Qscid5KTjkwTsUsy_fogEzpNZh15uKfp6FaiKu-D3RHqs,EhCA_rBXjk_KpO0i6KuleppgQ08i4MTNMhRmGMnh9Pztt5g,삐삐계약,23.0,Wzq2NnmMJbc7vHsW2RcVHahV6z57pE269WFVQKDuclDRArzy0H8kpMrv5TtI-aBYuDcmJrCTcCT_BA,1585126143000.0,,,198.0,639,I,221,203
197,Js_fike-m6oP3FZbi3MrAjn-uqKjLpTIRAVmrt2Y0GnZAZZvYEbyC20-,Tz445O8K0NS7m6JazttfraiUHScsOaNx2u235Vyss_JYWbU,blwy1,7.0,djw6DanKsE9ZiqgeVFbc9Z2HcO2hV4aN6FNeB7tmo_f-2j1wBBJhvV3JTGd9F6wa2YapWZM3Bgzrpg,1584916852000.0,,,73.0,639,I,145,110
198,vy6M6L5hxysIYmAS5-II0TLn5YkzB4y_xTuoLn_swWYkLLpQqI4TStNv,Y2MafjTuenDn5yb-rWHTWMFX5oI0Q4swg_ymHFevsnb98_k,ikusikus,4515.0,gzJYpv-1C2cxk81-QegOAFuOu1-rIOS8JU_7AmcnxS-53mnGWsVzVkizQcBHXLYpB6XSF7foMsAIbA,1585268706000.0,,,65.0,638,I,217,183
199,WznjF0qqLPi_Q2ZxHljb8xNtTwh2Nx-YBVle4_kcli1Fn-vjzMOm9Uvv,566RSklVG_iEWWba3YgKwrRwFdRTR2miJQfyyUrte_q5WYw,정점파이크유튜브,4230.0,9N8IzrgGrQsav0PgD5mTNdGAr3EX7mm_zMgoAOS1VdjdJEZqIEYuSTB4-uf2wltoydbuGCgM_KwsgA,1585016878000.0,,,106.0,638,I,208,171
200,Om6JA7phkV_x6uZhQphY6xeagQlmy-5d3dgoEQ5XBwplefg,lIh22jYMz2wkYR7qFUBxk6lB7J8CJHxvGn59z-nGYJkXjh8,잘모르겠어용,4492.0,rIKoDVWFA0yUHVwRAwAAyFx1F9hF2s-wSPTl0UVucXuF2rwA99P-B3MixqHgbuV_jL0J_u5enBvKTQ,1584533679000.0,,,57.0,634,I,166,96
201,q3c315Xz03fAkRZ5L2XCH8OvXeZDgOiYYcbYhEOW5PfUJbJ1FuVuh27E,zeecELUbtVdHcc1-mQw9SqYZ9Y-k8iO8huokZe1Q1pEjLjU,하하나야,3378.0,WME_hRls-SK06r10lUvYAEVcrXJqok2aGTe5frSDBs45phxhvlX9TjbPWTzJew8l8smlnZsL5dcIYg,1584232569000.0,,,49.0,631,I,151,118
202,sy4m2BAZNV4zOnlUwsjVtBsDfbGftd5NHEXYUDDibFfK5Yw,rc7XVIXFkSCkgJRkEiG2A5ugX04DeVfTGrYt6xUc12faYrc,Howling Bigshow,20.0,eWIeA31Lr_YnmEdtdTG-Qf9dkltegfJgnvXURTPllS3RnAF3FkpQI3cepEWWoOLTxNcHpUkx530ltA,1585103503000.0,,,316.0,630,I,287,262
203,lMdqIXJOlsclUBJouKkeNVzwxqv_YYO9qm-F2VC_aS02fbXPG9AKQAn6,MXbmtCu7iF6YC6qG3XNVbu7yVOu9-oFKnhJtfWmp9GCiOJk,재미없다고오,6.0,jt7KY7xVfC7X1kqKS5XpetjPiCb0EvyRa3CfCzgMXGcB19o16aFjlO1uv01zrngCbe9jD1MsBsvvLw,1585217954000.0,,,112.0,627,I,174,149
204,9nFIYXSiwY19z5DMFpJAqRIPpTJTJAuiuFjQ1jFlZtwfg_Q,8VvOguJ7iSNCQoTK2UnHAlOXeEebFNn86rTFnKZpX-QQrHk,madkoed,6.0,Ft6L9pdbMeHNe8dPLt8Sq8slujXFEFCjZr-n4Raq4hfQVSrsH4-lJMrY0PHH21W-2EsoYTwTLWwiSg,1583496478000.0,,,212.0,625,I,311,282
205,kkQo8VHirTXjDzm8_jlyHo8XmoKIP09kCxwqjqBrd47IBeZMbV4u8zU6,a481re8TLlS918pgDomyWnFNuGdT4Zpr6eO0_zWpqriUG70,날이 샐 무렵,4022.0,ozxaPWajLNlK6up7nIoSj3-xY8Ja8xjPv38zThkvqgGjxiRi7DozzywErohf5ZLERRIY78bDzMrYZw,1585217383000.0,,,177.0,624,I,169,140
206,_Z2V4hvTwrA2Hx1dA2LLqNxDzqRQoX0ouBaJJ2HlZKW4oi0KXRJLlvdj,DxqOGIE4e2rYs7d1b9d6jluKaiSjk93cVm0SjSoqceHqgNQ,setaeng,935.0,6bMCDrWpPOrF8_NNXlCmQYX4JRcW9HDpu5whh0TILO--nmqDekb9dxgg9HB7odtu6xjy5FROFBcvjA,1585287591000.0,,,63.0,622,I,212,125
207,acG94D8oFPRPtOdm1hPKMQpu455ldt2sj_0-r_glhemcIS8,h5i9Gcn-vIQ4DtY4SDNouFGZZpNNX_voDpRKQxjlNA2hapE,M1nit,3150.0,gO3E1LnTYuL_qwBWwunOsZs3fCNUp2QRljtojHjIfX6bJ02MOQgvxv247qrFMbmMb1OUwLO8nEQt8A,1584776792000.0,,,202.0,621,I,144,114
208,I16-xdN2CcjhXugQOgHdAd-yN2jiqvjOgKiFszAi6CQv25earrnnH0rW,ydf6YZvydBS4hzd1ZWUG-P44EbW22SBcY8t287jPAaLnRZ4,win very hard,4025.0,SC4RrO82-19r3fJebMvkeE4z4khB-l6tdXRyjx_ufKNZ_2hljXyhpfl-IB0GaDvg5LHDLgIVctr5lg,1584262493000.0,,,74.0,621,I,318,297
209,aazS4qB_vuZbL70g-vsh9kSFv1KxZvfuc0Z3BVIxOFse,CbKlJQ47yiAwglKijfEvNNq-10vptpKPc5HOX9M7TcdTZw,못먹겟어삼각김밥,4414.0,7gaYyEmKYKj5UnLNyKdz6zI0nwPBkTq77DyJs-9B8If1GsmWnyn5bZdmDyiR9v3vQsKGO1lvPiqplg,1585137317000.0,,,268.0,619,I,108,83
210,r4EUDnyT2R0hhzlR5eZvptLyJlwF3X10CJ6rNcOmT0P0Po8zO2CAYEIF,bVduAKaGFHiQaUrHMzjtT-PWDlQdTlpTyoKGBZKfL7Os03w,daomeidan,20.0,4rwG06usuK6WlOeTsvS4naI8-r1ETmJCMOx9ZrRyceMSZ4d_5PAdkV2VAuooHBfZzcyyyTcbNZBYSA,1585171085000.0,,,120.0,617,I,150,125
211,EOkREqWfNy_yI9zMTWV0NsXo5LGz5SPq3ovPAqbKS6Ze26DR5A8zoG3L,072aPRZDWXftjWEHHrDfklnCnvhvCM8IYrzDMSFtEuftAwI,Land of Glory,21.0,y3K40WnHc6GPNQD4czoqJEk7XOSaAV2AbfDFfGuOP0ylJBNNjHew_OA5YGpdUACpSlZFwWYBT23_Tg,1585031640000.0,,,83.0,617,I,278,262
212,-ehEJJ5SjSbvJjAzxEEDrh22CezL7g5rr4DP7uxUjzVwaIQ,RU7QQINcsZj8weO-oUiSIDxJa-Tz6VCkkr0hRRbbUyRBFG8,좀비맨,23.0,S6et_ZJYQT5GWuXieF6ETcxGMP--3j2qNX_UGuaid2SJlyUuphLkZ4n1Uj0FOfQZarK3f-ab9ujzcg,1585138002000.0,,,155.0,616,I,77,45
213,ME2yVA_ypuCK2_rmDe8231GqFzARD2i144AYK1uGodIE-NbesfdNAsOZ,aEOk3kCJdSCj21gznc0hzJ_1aXEBFHMUmMJOvX3o9f6f_CA,ZED99,7.0,omNw_Xkq2CYG36rJjeHuW3h7Mjc8m75EhZRiDS3ZLGql-Rh0I3Y91Ov5-lri_-x06wCKrOWJXEWGsA,1585202327000.0,,,56.0,616,I,171,85
214,cs0DQNrwwElENvxz6mf4NixJoaE8_5kVSrHMf0JSR0FpVPruwd8eCNa4,qbaoDA8hu0tyKwzW1NaAJ-prpp14vNB3-G4vqqtVVo0iICY,AF Na Kyung,4491.0,FtZ2VEi-PRJRZWo4q3r463oJhIptZzUv0QVtEblYznpoBH9_GJvPNT3lG1dU2UYDcs1oUgip-zbBCg,1585108379000.0,,,223.0,614,I,280,247
215,IzROGM7q62vnExYSARZh56Hw-nZdXIoYHYqVCXASV1OOY20,GyukzFOV120bVIoivlE0N4-p7H1_B8x_HvPhirZgm0xFxV0,BJ서준석사생팬,1102.0,s1SY7sI8sjrY-wJN__PuFQ9ENcUXs2a6KKmItvK-JKkwM3h2UrvzuITXGdQ_px9LYZZgoREN_f1Kpw,1585211510000.0,,,241.0,613,I,156,135
216,1s_dvK9-V71C-dvxTaq2qfsvac9IHGvjhCQSogu7gZdY24o,oNELuP1iNGPOn9pnwXXfcsCdlDoUfXGW-HZliqPz7CWGllY,huya  cry mao,4427.0,aAaRCmuWzAUgLGj-RFN6zskFLwB44nQ5XMyV0FSeZAiq7-BDkSeDANDSon4iqwoi8GflChnYrviLew,1585236649000.0,,,226.0,609,I,191,165
217,6kItvvagJ3trx5RLsvNOp9wFbNmJi6_7HPP1bM-ipcrpRZ4,4sHLGZlyjilby44sQA18VP_ZK0ncenjo69cL6aE8hOpcR_U,해강고 원딜,4160.0,2U9yvvYnw2zTQRHcfx6JV2EvY5goDKM7OFTUD_bRPDRRtdbFe3DdpB1S7n09ldZHLZDIbhbQa4NoLA,1585247155000.0,,,254.0,608,I,193,204
218,VnaZk6A3oQVALGvThnPJcdi6QSIy_ZR3O507kIy_JhGo,IXk2Brv-wxiwwv7dZdI-X7090Y7jCYCoDtGbXWRIkWBy_Q,APK Flawless,4412.0,k4xc7PAX0wgJ_L7tadn9APfbd7Zj3nnJSYImcWEhGDCDpzC6gcgKFsIhhuO2kMjPl-soxB_eECaVlA,1584866974000.0,,,413.0,607,I,172,142
219,KNmREBogecbDn1f-0rIP_QjQXB0evxeua6Aj-d1zyAT5-g6PhvWy7bDu,teXAKC_XJelr3rAIWQZJ5_fxna8W9fq0Qp3oG3rTaD8jDXw,fabaju,29.0,LUJeWXW_dtSgZfGjNkNrgj67_uSK6kJPVf-kEuJUf6K5Noyo4KLqeUN9H1jvcE9xzLE8ilEMvHOT0w,1585298312000.0,,,61.0,606,I,249,216
220,xUxbEiq9919p2ppu7sfkODhachVHtzSiXbeQtEgITOFYBIB4AnHZPtTc,IlorfXV8p2xLNqj_wP5J_gh8038WqgY9k9rftiVo80KYeyg,xzxtbh,935.0,lcOxCb2j6MIBqusyo8ci9JBuh1KpaQe0mWnQKj3_V4-VHF5LWfGGpwSNSxEikP7xY4qRhYgBDmVsuw,1585042845000.0,,,86.0,603,I,394,356
221,kfDcKwLIiyz1CokSDC-ayDECCvGe4I9BeN1NTtHWBepQm2pn3njEW0LF,rw_FOm6DQ_CuN9uTl12tuxjl_tJR3ZBzn0BXZsS2apAxwms,과감하게 주다,4491.0,2nYmxAlh_HHdKFz15pDWLx8axyhiwyUgRzUMBRVYRttvJP74n55UpcwNVJoU7RHw1Sb6ZmDjGqQjCA,1585213251000.0,,,197.0,603,I,154,122
222,vfics9fpJAPBnqrmQHMbJI6YQM4BfkYl_nmiMA0AuDCqd6Diy_mv0Qcw,4x20pxbsyiWpVXQPNqJmyPkzK3RsjIciiIeIAKHGs38YYlw,혜쉬님의 댕댕이,4027.0,N7JkTheu9oV5vnhz34TnnKcWtv1IFhZsqMxneTBHdyqPEUnA7LVC1qKWzYBfJxp1pT-up6BuwRK2Gg,1585125418000.0,,,140.0,602,I,262,230
223,tJf_zxEYO8ugzv0O5v2BmQloBx60ZOX7l9TB1Fk0Dpe7N6ogeJPuKplR,lCAPMvVutF4Hd06uKbWZqX_YlpIjH5rKYQhP7SV90rwFLZQ,last year01,4498.0,qaVNGAe9l2JQCwZxe6eYKZdRFiJWnbb3QYIe360dLGsGCcyPID6KWkRGZ7osVu1CY2ZNgr0kg1ugrw,1585258736000.0,,,241.0,602,I,350,327
224,IyhuHEhLcpSknx13J584FpMSo073TgejzE1hhFnp4PxbPYd8pNii7FYv,FGRjLXvGmCL-BroVU23Bdhfha3GF4nnTion4TBsaCHXqgjE,아이타이,3614.0,DO87o3s22vNjs2PyIgSiC6xxPJf68G1zm1S7JRUAuJmwYkKxV6fRj-mKZULTuVaaW22RJmBYEEaoiw,1585096236000.0,,,125.0,600,I,144,111
225,8WzlWAkbt3uOOrmN6jXBgcBPlm5dDD3ivqB13drXop2_zVjlHaE4cLMu,3LJqmTCRq9wvBTrBfT0TrBPrq-LwY29XEOsMlos1qudTxq0,기상캐스터려창동,2074.0,SB4ku5AbxtgrYWSQyQGG8KvCbXxu4AoBMguGhCHFd-yzNtbjNFlKL88QBZhQLefU14NOu9v2WhlTgQ,1585021054000.0,,,42.0,600,I,88,64
226,_roMPWKt5K-S153Jpo5KaHgZ_NGN7eMpRd5jjAyXkfRI63U,46jVCfc5wxQrctxwMVbDxS1lv_tEaj0hNtmFs0XJUiBKta0,ggarden,4492.0,uTKTa-oBZ7hsBYR--Tlc_aO3oFvlDuOJUMZp0OshBQ8Z7a6kflQqOkMhZms3LP5QRmj2rWEiY8sJ8A,1585176847000.0,,,185.0,598,I,94,86
227,StKZrVX6LGcNnWRR-ruFKXk-QDr6DKoWne9MsmYhPysXp5h8DuoH4glC,8ZNeWn5xFQL5Kj5TwUcuLlJBqLlrkyp56S2_w_6CVT5wVyw,핑크와드 많이,1296.0,VXL8Sq3ARk1_kecJ2-rImI7NRwVRM-N-o3pJItpLwQI-kAeEKOafsLGEyvElbQ8Y6WKsZ2_QxZeiCA,1585210934000.0,,,171.0,598,I,201,159
228,rHuaezI9UoIxdRZyP58FqRzBIAZJG-GdqUe1RpX09UgeB2o,idqzhZeSqVgxYT_pEzfO-63j3e8ue_ijxjA2YRDu6K_gkn4,둥근해가떡섭니다,780.0,JxHH58Bc5IbuZjfoZLEJn9Gk1Q2h5EqfSVnWnwKQ38OJ9s0Kly2T6eE8kfClecakN8jeh7f9LTwm5w,1585187977000.0,,,293.0,598,I,103,87
229,R4nPuarwTD2WhPNjJaF4tujG94cxWtHPASxF0Z2K7wAmSpDkAKW_gaEC,oCfd8IrBAAPYGlKDnk53jI9-UdrQyVfXxHUkDaPW5i3oqvA,천불생무록지인임,4415.0,t_FP9AsEOQ-IlYVjfFcqeS_LQ381SB672IBoMw5rinUOfWkK2Mi2or7b8i0nUV27OUVM7jNEThmGFg,1585188511000.0,,,282.0,597,I,280,263
230,x3KWc2NZbpiGKOUS6UMc2a79bUFTH0qGhblmBrKV64ekCqs,VTGHpH7ugSm7xM3A8onP53komEcnRxwvKZ-ZVQh7VoDJG1E,이도류,9.0,QZs7qwZLQqMdrLfmD1kpoNt_oKL335WqhUb74RxK77ZCgTU5taEll0LLnaiPViRSajyzR655W6Cdyg,1584170956000.0,,,343.0,597,I,217,195
231,pUQi7f0rf4wiqkgY93b8A1Ge8iehQCHPvUpI7XPawWcT,cqRfgCtROp_H84JXKauDXtBuKp_M3--scwzNKH7n3AwVGA,그래또,1381.0,bsqxy3on184COrbE_Lt3hY-rf9gfDdUyUwZnOhxGsx2seZkfeEhy90tAInzZ-shlpaYQ-bk_qvqsEg,1585118495000.0,,,233.0,597,I,44,36
232,EaFPWJwDnA6gVdW2buK-pnnUZMig3aHkwK2tRkdOYq3koF0zv0x5vQoU,zwS3WlSAUbLlBFvqARxEqJiYfywUuota1uz9HGJOcLm5FOA,zyzyzyzyzy,4296.0,wUNzKWB3S53KSD28dGVxnvB50F8AVk4PzkcnjELzaJaLNI0Wo1kWLHVtoNkn9w3BixjBYRD0POenfg,1585052256000.0,,,56.0,595,I,218,181
233,JXaIf8LpZdBcgz8ij4H22JRpuTlmAM84a1c2CLZ45onMBHc,cq25QPEg3bJrNOC5x0h2ZBPOn8CEvNtzxWX2F7C6m0X48KA,SRB Bini,3795.0,AtB1NYmQkrOYNy-GpF_dKu2eJ0MxcYs7efANL9boGkJzbUU6QkK8lSmoB08iHKY8ohZrFv5dxgr75g,1585213627000.0,,,199.0,595,I,138,110
234,YZT7AMTHeistiKby9Uah8yep9oEun8ZWC8bLNt2pqI8mmPknvUzZ73Mj,O6KUmAuX5TrCKD0hJpjvEMCqI9QrlhiY1_eqGWXmiq0125Q,1v5 LOOK ME,7.0,LeL4-F02ZUMNO26RZvgblkA_9PK8BMSzZlSl__J8-hRVY6dYfKTvkhNvaauiR9tWvrVXabY4ddwLgw,1585187897000.0,,,49.0,595,I,161,124
235,KKESJrWpVetGeTLdbh1sLezWgoWJI4c3ZKzdNF8CpdzXDMBVu0UkgNH9,nrKGFpz8_Ii-HN_1a0ccT2ZQqI8y1dGVYZZCNw_aRGLUr8w,YmQ6367653,3550.0,ts8c8ClaXP_gmC95BxiDEHG-grqVfmVzyEObVlqFUhpCbskyaNCGahac51166rd_NCxWN-nm8rULAA,1584818251000.0,,,93.0,594,I,277,231
236,NLTPRvscMjCo4h4KQ9S6qj-e-X9XKCBrzEhg6Q6Cv0QhUZC7nAO458KF,eGXm3HywaNwlngYlzJ6gyJjNnUnXojNTjvA0FmcO_xdvTHk,yqyxasadf,3838.0,j0Zo7j35SBQpabFSGYhfUh7ca6SR3jtAAVq7gUNuUtwNXBQfeaweuv7F0-MERh1TzJvLaJ39wPyZ1Q,1585048786000.0,,,58.0,593,I,200,165
237,27SbNN-Yg5dO6H-hmzuonRjVSilf3B17HzIlrN0kAe2taNM,sm7L4_g8TRlwI2IhqlweJYx5MSjHJBrYv4a__A_t-DGBDrs,TOSXD,4379.0,seXgLSmq1JePtiUSFefuI5T--MisVXaug3zHY9InEaeDZwbJsTtEJtHkB3JsJSF7KpG88UVu_75eaw,1585339141000.0,,,257.0,593,I,192,151
238,-DQ3kdkl1NgTNc-7FBqIJEJqH2ApXAU4L-wjIi2LEtkkE20,tN0krNlqSjRfhg9OYylEejiqTjwmJrpWtHhrGWMVpPmIA3Q,SANDBOX Route,6.0,abnUGXp47-9-IhIJ1wTM6y3QXNm2QC_rI-wGmjNIbm0dq-iXViTjXSbR8PkYM9hoccZGbBMl5VB8jg,1585017536000.0,,,277.0,592,I,210,193
