,accountId,id,name,profileIconId,puuid,revisionDate,status.message,status.status_code,summonerLevel,leaguePoints,rank,wins,losses
239,OE8IzKyLlB3ojwlb5heSGGkEjLNNMK1hCyb0VuyWfRhziXQ,fL8C8_VUAW3ot-6nUzpbiF6k2edqf7AIrtnbFUh6IO8PvlE,땅콩 한주먹,3465.0,Z5GoOvl30G8J_eq037xfTX2d-eR8oYihosFnlhLyQop_T8NTPhSftaeUdtMx04UktKVg0Y3l0JFn_w,1584878077000.0,,,282.0,591,I,334,310
240,Y1atgqjOEIt3LCB7YLTmUG7ZKpR5SRYHF72nU6gGxj-8Z9YV-sFKXlCs,huRNjdn6EaMQvHOcwuyqbtoRLcd_ljzjDs5EuJT2dm_WChQ,장래희망우솝,4495.0,G6r5NElngDbgrXrvM9W1elRh87qYNjkD5n07X1QKsdCs1h-SyyKMib0B0wdf02tt-p2ddKKcZ4JolA,1584765873000.0,,,47.0,590,I,137,106
241,QN2j6LgZGk1MLOolJqWtX0riEqEOuBo1iFl-2AiWRXGIPQmvkh1xfj1U,XQECPJ1MrLj-V5YEgoSp2-h9YPuqHwycu0q3NUFXodesc9c,YeGod,745.0,ypBVI0-LeeG05nVDTmbWxy4rfq2i_4gpJFnaDTsUD6hs4doL76TrNVTvvdnvDwFbyY7MTLixbbVQSg,1585204922000.0,,,194.0,588,I,190,155
242,MtELtxj8KW55-2MmL4LOjLJfkbYBz_Z86OU3wEPeF2o4,UQdD2kkOZA7V6-MQV6CvKyTs1rM72VEnx93SQoZNFEnc9Q,Afreeca Spirit,502.0,wc-Eqva-4zG7lD_NxtvlJON4o8I5Woj9Pv3spBcDD5c6s1Aqo1eh_bRTEo9ziDBro2AvyNqE0w8gvQ,1585116844000.0,,,338.0,587,I,152,131
243,3dcZFdwelyp2f6dw4BrkEXHDc6lJJPE1bpyJ3LMVmpBxNPY,_yeINVVWmcaK_f3VYyHbFNnEKJceyCV1JmCrNjUnftq7uW8,엔도르시 자하드,4492.0,Sc_PUkZ1fNFtrDTHvw2CUM08bARWcp36EYAGxq7o4O4zwgd-iA2AgWS1RhwSwHwkAaXJgRhKzb4wfQ,1584671062000.0,,,239.0,587,I,82,66
244,fv5PckyfHJVjqb0KGeQ20UsrcdTf54Oh41Qguao4n5Y5gE0,607hq9pYfIntxIOs-LJW1EbCYQK-MeAd057wTTUFX4_iTKc,See u AG,1603.0,lvIGHqpRl0VxfyJwWjowyueYpSG0Hmr2lPZAo1g4FG2DF-2eBLGrC1_-oCeskVbDAMnSZuKoPaFZ9Q,1585132612000.0,,,186.0,587,I,96,72
245,YVcC0QpIVzlBIYCgn-EME3unRB5ZCWSdxnKe54FhVLhhOSeAbIOC-P47,gH1kooP_9zelnv0_rDO8oXlnccPNb1NY-EvZpA4H6cZ644A,도넛을좋아해요,1455.0,SbZRSE-XcWrnH5x4Fuk0c2cNtgdt_GwOgELdHMajB2BmpgjreSxMwABF3MT4AcrwDjqPsou8y27Mew,1585298268000.0,,,47.0,586,I,152,115
246,cQqzcvoGIgt_COcchl6FmvwSL97ljD7Ov55QceeL-78S,l7IjLp9YHBV3x7tI0x3cbvCZUfDCeI5c2_0TZycc5u5nWQ,울부짖는뽀삐,4448.0,LueWILo7i99pLDA1qiAanKbJuv1zyv6YZgRMiFLzqJABDS4daYOHre7NbTCb3uMDrbPBHeLgZusrzw,1585007904000.0,,,165.0,585,I,205,177
247,EbESmL1yq25XYI-2kp6PwXXrsl465NbE9Gxc8Jjc2FhsQ10,iiMqmrG9zyhR8LDHcNJ_iT9I_SlZzU4rA5OIntQQRlWFlrc,AF MapSSi,3552.0,R1rPDC_dZ-sn8UuPTZNpUENNsSxisAEUhUmGS9BOlKkxO_SNdCKgvsWyy-0zQ727MlrYmBllDdRA8A,1585192756000.0,,,266.0,584,I,235,208
248,AutFBCGKI31vO-9swOEaT_8v5-ER33etGWYw3n2lOoIXbf4,Del5M-ok8Hw_haFf5lbGwFT6Xxgs3adlBZn_3_Gjeohselc,튀자튀자아,20.0,zSEf_Lmc79qK-2YNQUo4xBMHtAvFYefDECwvFsVvldlOz1T4RDmVXldHhxokugi8uto2FdiVXFFItg,1584777062000.0,,,259.0,584,I,274,253
249,Mo8bSujVVH84rJZI4JM9V-pOlUN9XTL63neID0dctvwVojAdcknTYleX,JUTmv0awy2kdpvyOrnirtlNz7pUb9JsA8Io6YASnS4C7vTk,H2O Man,4492.0,gykO2E2sv-zUJS8DEO8QUBOq20312UTeRMGKgV7ee_sdbQFiclbapts2uRZwg21DFg_Hj1nTHT9rRg,1585221703000.0,,,53.0,584,I,181,155
250,J78gpGgiw8g7UwPAPyaMuO673dW9SxeQsRdBSRfbEq4KStlef2b7yXk4,9VZcxhSQ0jHBfOmiCmiuITFK7ibn2rY1ntumHst2CN1kTUg,HLE Mulkeong,3868.0,T-vPgVN9ZNMfWoolGW1f-xZ4G3iTe1CQ1SmvgowMJ30kF5gHrenueXo-dy2V9SxW3X4KlJQKUB3AYA,1585177197000.0,,,228.0,583,I,240,223
251,qdZOH7tm4vQhizYWc1xcEXN0H_aVB1On1DPceliWVnEIPKE,MoTkbt4CIjdeUzv6_yQsF07q2_V9M0l5x79etdprJWIcw2s,소미라shadow,23.0,-KA6ReWGrZijS0_DlrzfqUGCHYEmxlSjDQ42ObEaLLhfoPF1MNahfQ1FmV1EaJFCZTAVnZByQLy8xg,1584957790000.0,,,120.0,583,I,172,142
252,LV25WQ6GWk0rkHT5U_yhrByASCCdRftSoOgOeIaGGHMGaJE,flLvp1QsKqyuMfQ6FKTD4izWqO0aOMTHstwR5e9-Ijo1p0g,사 용 수,1597.0,dTvdrhTOz1Dl9YQBBh4q-4VIAxUVY20cATefaZt6Myu46yKiY2wHBxf5swapcAIKK5IxP1xMBYSseQ,1585128191000.0,,,363.0,583,I,77,54
253,fGUoxrVfoerGnm3Lbq1nccQf2hSy4lbxqf2n2AfHn8fYi4Oq6Vq-mL0N,IMworu7m1t25XBFjSGygSIATkoZ0EO6YgHIHW2tzyiUDzC8,JcleFlaw,3150.0,B4SZO0xinfVJ3fpLdv7uFUuoWi73WQ1VYS07usiiJ8luq_MUC6m2aYnOinBtmJ3vsrZgQtB78uQXeA,1585033724000.0,,,77.0,582,I,125,95
254,lEponuS1w6dA1vcHiq-EL8tUaLt4lyRJr5ppfxrIQK-m1eE,puM8f-Y8t2ctMDMWHWLf5g7-2hpqfnFsUA7zlkOHOCGSUDY,남동현,502.0,JB_n8n76q70b5vgF1olThPIfgbtHpW8NUyk1NHJq9A2Ph2V_7K2CgBRoY1UOp3kPzg-2y_UA9qUDig,1585210972000.0,,,260.0,581,I,162,132
255,rGBjKdoa1eJV1Ohm_lIA2Jz9KK623jyA-3ccCSzxVAjxNVY,A5mJQLISvPCNyl9L17oAGYQWe4NVWEYCKQUzn0V-6IDzYiY,김무진,3795.0,CrALUZhVf6PiXNiC8eCD0m6b2VBhKf-FXPBNiGnTploYxQ5wXjLso0ivhuad3tvHDl4ha6k3gXAtoQ,1585058521000.0,,,307.0,581,I,270,249
256,kOIJ4w_Lm9XfrncjJgFDAZQ0ywuDUW-MAxA35eZEqU2iXpIhuu-IrWd5,Vm613XgC2azz8MHSDWybXHqkqKTKFeL80HmhXRbNJoDe9MI,hfdidi,4355.0,4vgUF5n08Bx1NHfTVaumNXssuIsg3r0jcMDSb4RqKFhNbrGKyZ3TVF8t_7mac-KLewfbiCIePyC2cw,1585037282000.0,,,143.0,580,I,234,216
257,Cw_WAnpbbq_4T6kJvy5qVPBpD0-v6yTzGu1kZBQL1gM6XjI,Ssc-aRg1Xjhc0I4BAEccOgsA_ob8fSQMTr0pBwTDWeBqS4k,코도코도,4491.0,K6bOq__nNc-o5zO9RbcZLT-ccojUpWYyMeMv9jfPmatDEY_O1X8Q6d9_rTtHz28FcGYnWAmRlrnT-A,1584707169000.0,,,286.0,579,I,242,222
258,zpdpHmvHki76wDo0Tkrhnd7sYyDWaTCD48UmFSvcqETlALU,UfgCNhLo-DeMHLL0FlJaWRvYY4VW_TXzGuSaJFDvZRODtF0,내가잘했네,9.0,v4IPWFs5c_DBtCjFi0Tp38LojDV8bHhd70lI24pCP6yMNSYw96TiVXH10SPY_p-hk-ZRKffMFdzRAQ,1585100100000.0,,,164.0,579,I,123,101
259,3NUvjioK3qCkmqeJFvD22cm1TIHdcc3N0QEuGI7l7fgKFCM,a7PC_i3B_syr0PXuMHu3ZC1l_J1CqQIYIigC6t4o4_g4lX4,나라카일,1421.0,Uox3B-C9b3SmIyRDwWdZBitziq7-aS_nyJH846irOtD-h6OWFfgDkZi6QOrS-zgG7_rOeqiCryph1w,1585021833000.0,,,261.0,579,I,303,271
260,37sLojjjR45MAV-7Ck4VBaBIUwGuUOVKUUPdHeD8VoTi,tgS0FPdoDq_UMRkJiHWxFXUhZ7FCfo3T8RRCkdeFz1iOQGU,yilei1,4379.0,o7FkcxrnQAawegyFZUwMnR5qsibkkGueiZSJBhjmz-RqQ20nLAmeggZFpNk2iXqg4ug-Qip3sxqIrg,1584943930000.0,,,197.0,578,I,123,94
261,YM_jOZoz8RkECJmTjofb-o9jroj9gZB7Dhu_ClPtWcbFdu8uQFx7aEny,rIkVjhwQwsTvo_vmURVXF7cQik35IrPtaWVf76QbfzWbwvk,나는 쓰쉬다,4492.0,AZiWZTxuyB-2pbx3nAQ7vBVkjZxb72PuzO2pFv30YAh7sBetDl653KDx8SLZ2kK1fhU-tLGuqC_6FA,1585024720000.0,,,79.0,578,I,108,93
262,QGRI_RgVtqi7MOph5ZAH2kVAI2VTW-0GeooiKKmt5q-I,dfyadGN0KVTLbUsubs53xqTb-v5v1dgYj1EFHJbsPS8ZYA,나쁜말하면차단,3870.0,CCo2M-UoGb_6MeM9-4ApMostgNCIc4gOlOn7g8QAABOhuwNf1PaBefO8OLU_VjGZVDm8-gaKnvB6Zg,1584649328000.0,,,165.0,578,I,245,231
263,BMzss47VOzDA0Yf2S_AcDj8AIPzfw7jKDQhMPRIk2lnLxm-WjJ9KvXgN,lzVA1aD9v9sUVa2cQNl6Q_zYHyBlSN2D3eTJ4eP8fk6_Dk4,아니 만나다,4213.0,FsnkeCje_5zcrsLwi3O2e9rbcblIdD1Ye9qC9KGYsT3_LGTXqK1MnMT2i-15zw_ryYmh6eNUmXjz2g,1585217704000.0,,,177.0,577,I,165,138
264,DUD5Nb8o7xwOK0V6OjzK6xB9tqNE9IO_EVrl-_TrYaGMiDk,oxKSzBFrzMrzP1knCOlbsbKh_fWSYt5LAn9sbaLTQgpx0Pc,엄순신의 거북선 ,2073.0,8zOJZBeUEyVQ05JbmaFakwxyFugyXAZch0GLMq81GzmlYhJXvvuoBQDVm9y0z3apHI0QKq8RQTNsrQ,1585279135000.0,,,224.0,577,I,170,147
265,9t1OJ7YelB-gB8EFBvX7cpENaliyL9NESb_DUjkKr-27xOT7cZtDU4cU,ud-UjaUbyQOBQcF4L3JFlfZqSoYfoHMT68HXvm5_hcDR7zM,MapleStory275LV,29.0,p9o75zf0RuZ2i29c6jlEV6WoDPYmp3eqoAK__2eZQN1xas9WrV0bsPUdqSTDmEbtVGdYikRk6L4vQg,1584697679000.0,,,58.0,577,I,223,197
266,EwDWQLFi5vsbnHb-10vhpqUHPV4RjEqHtbAZ1GUz2cmy,sKvK8-POl0UE4TunQmC390_y7hZmU54jEXYSsPYLqyQh4A,팍에리,7.0,QylLQ4nVzr2ePNA6Otmc25iq80Bz69kZ-NQSH-fWY0tDgAgnapiUTXT-Yvl5mScjrkcYzLL3hf4mSg,1585094344000.0,,,89.0,573,I,262,225
267,LmCV_n3xxhu3IgSIxhIjTaiYSHWc16HM1BUg0vKh8_Hy9EXIgH8D3loz,SV7YMgXLVwFka5FM1chlXI5ui3UaBf9GGF4dNNV355Ls8zw,정신나갈거같애,1113.0,Mum7_WkxXxUHlrKIEx-m2s3bM1w0AedtRUx8E6x5nIqYS1x1-yzRR2ayQlonVKuYYtrD8114tlUnFw,1585207339000.0,,,145.0,573,I,221,190
268,MANy1_-ASA6tHMpxx8BkxfWYko0gSF8kqQTgYlOZgixi,TNFIWZ0zK7kes-Nt-SYWm46FenUDy0dfPKJBnYqaxwyQ_rc,배려 양보 규칙,3008.0,T4ikcxj7I2S4cjhJAMBzb6mfJAFmxxEQs0R_kMdjQqT9mr37AMX6OtW9kF0zCGzxh8o13iPJN34LxQ,1585042545000.0,,,288.0,572,I,79,79
269,19oL4nmF39-KutXcv6MLnoMrLlhgpJTSrhdFb1iOr4s8Vvw742P8pT1K,Csr7jGfsJrR22jIM1xNsqqTiV-4xEWD7RkFX9uhuvRV13xI,SSW장형석,4026.0,Z1KSVY_I_CdIBEmXfYKWN2_t7XeOlmh9yUk7abMgokuRkYqV81gz4SJJCsgkhFlXJnk7K3IBeYucyw,1585016521000.0,,,59.0,571,I,223,189
270,-UxVo_E8wP7ctL4i6u8o6tUhJKQ9YV_XdnORB90EreFN_YA,7L5Oaayi_a_flJ0dX3-DXHG5Bl_bwAVEzdK5TlpkNTNyuUg,RW Teemo,3587.0,NbYau4rTtw5jFdb0AdspKlcZ9Nb5rBGbK5fO4NS3EuyDcbb3QkC8sOu6tKpWCKtecZbvRLMmE5hUUw,1585232587000.0,,,378.0,571,I,239,207
271,U_sKd-f4TVu630p5RDH0YHnmHsNxUnQX4m95EzJIZWe7pAg,s-_k1zrJR6po0LkbwcetRhYeIwVmag54i7cRMJwJwxgY4ac,T1 Wooje,683.0,fVTbTnDyM2-6ike6lsuc4jIUaFPhnMc_NiyOEQnsZMFSSR8Qm6zwBeLFOLavniBMqlqQJfloFCJg4g,1584659848000.0,,,209.0,571,I,248,244
272,k4DcE12z4dCJmMBqsK6pGtSRD7svouimVO-kB_hfE_W5Ii0,xHrzQLfCLLEtOnQZEGVUTDSlAXG3WNaNrYrzCEjohgL39Mg,SibasakiRoka,4451.0,zUII52RfVs4mwT2k3CSacsTdxErCuiEA6mbniG8sYNH-vg5bJyWaTrQIC9L3pN8NB6imjSyK4WBIww,1585105286000.0,,,482.0,571,I,77,72
273,25P28uU_Abh6NGXxLqjWXt1IncMLfcG5JqN26zFIS-HLQDU2WQqBNe2D,cYpVeecH5g_JLRJPZxxutO2NLaaBmzauQsOyQHFuBYHHjQU,더 노력해,4492.0,2L1k-cqqTFzqSkl-vfbxH0m5qIOj3PfcfrsVhTqtYdxsCj5mb_-VRFRGrVYWMb7Okz9IAAGhOw0Fog,1585210296000.0,,,216.0,571,I,411,395
274,sP1Xz_4_4NsxKTmVC1-YEUVC6zae257cl-0yvLiSbu_4zyI,rCH4JhDYi5ox857FFMamfm7ApifevDQALEQASJAGnjb8d8M,42151262516,3584.0,gzKobvL1Z11Hewiqn2QE8QQhqEMc_IwHTDnudIodKDv9-7Kj438FPL_xx5N2g_RVUUhZ8jS6BwexQQ,1585130825000.0,,,134.0,571,I,131,104
275,tBBhgdcdVv6wmUrn0TUTpmRum5COQR4K_4ibjlZfmLgCJL4,055SKUWpxfUpH8nkigUTqgoIUGJuQ2dtH5CDoeLusE-ZQIg,asdf숫자,1229.0,dDWp2FtTlb-KNWnCoFPrJFw-Y8t2esqzvPu7isslPckeBxgL1b72Wy8JrSj7nKSwtOjOB7g5pNTwQQ,1584999933000.0,,,276.0,571,I,163,140
276,AaQBcpgE_oI2JpeS24UmtVgVypjMh2S5X9LsZfHrXJZbDeQ,9XKq9C5jdBOE_fJ97v6HuKJRooN3kDo7YKLax_FxmQIY_RQ,7777k,4086.0,58tyCzDMGuWjQCQO9V4H7fM_N9R-XNm7xTRqORGOrgGm8vjlj6mVXoK-lmvWfCK_4-9BqD7QwCmpbQ,1585194706000.0,,,208.0,570,I,310,269
277,IFgr6OjpEHQ_6mUBBzIO2VUtTNx4zQRvSRXb96ehEjubNcDlZlS1mWRD,RTg0NFzvMLQEtuwlr9Tf4-VB1Vbc84xCcH4PEzA9p2PtXCo,잘모르겠어욘,29.0,jc24fdkXFG4ZQZOEhgYQgaFLT7VLvNIMNFsS9DzddjAsx1r-JuPBgGkPDH3pMEjrtKd9Ly-HzqD8uA,1584526921000.0,,,50.0,570,I,155,117
278,2HwUfpL2YdJPZUqIalBUrCswxyF3q0SlDJxBZ1SlgGyA,QuffSt-EVMSgqEDju_PXypbHbpygBOREvOZBrAuugMpu5Q,끌어다줄게기달려,983.0,6jESuxq8rd4FHoqZPil-gDreH67Oh5oCbHMSK2qiUl_CWEGKiIMufysobiwjepRXlJ62hKDHpu_TMQ,1584927627000.0,,,133.0,570,I,90,79
279,PDika9PAyBs0-Q6oT02xTIVheiDsl-1fa8daqr572AgOMAc,RMXnbJgALFoYqyjSZ_pOo_veL21EGc_neKrfCJTRdI5x5RA,My name is Tool,26.0,cdjqWEoGkz8s4WsQAfH37VSX0OUhfTLdd960prOeO_5LHrKfwJW5Gor0TDqxuvPvrLzuD5mG_m0iVg,1585134337000.0,,,91.0,569,I,180,142
280,KuEfOWYQ7IEoB7f7Vs5Ncpn0V_Bu05Gxq3L7rdYE_mnImjE,MfQtKDTiBuaGJE7kZ6_fHCqsURe_KVGLeumTgG-rzp64fjE,zr쿤,3812.0,rBOXmxlqqruxo7p5B1G-YrOq7ZoF5mHujc7nguzsImOGyEiB-IqgV2lx3qDbKe4b6G7DhoyYxdmniA,1585032669000.0,,,243.0,567,I,232,210
281,fcu8Q6mng5j0fgLffKiNd2ttvqUnuAG505m8-4Tw0p45dQEY0DaSB0Bm,zwMZes7Xq3Jxr1OOiOOJ-x1tDqrq00nmL1PrPvKSGd9Jjww,SN SamD,3839.0,YChJ-tNmcNE12OPql0OBb0Jb6jJNO3H3P76gfPur51TfZKaAzBkVTfetSzU7YTVP41qyfPjTDWYnOQ,1584692379000.0,,,236.0,567,I,246,227
282,akOqal9Vap-1TB2dvQXlSry8PakRKbnVXWngoFDCVE5EK7c,hvajFAemKwY-h8g8RoFSEYh7h7hCeWQH09etClsXrSWLnao,백수넛,1439.0,h5ytChlVOp4YBsICWDmxlwvYcZuYF6xx22yLr1Pt9BHTLdyOZxbxCmUR31EgFSjROW1H_KM2fJU25w,1585137758000.0,,,320.0,567,I,120,100
283,XyFE-zZHn0wfFv2_snG1nz5mlhrLRw_YTfDEJJCvEBw1,0LyHdDRmtRwVfuVckXIm1Et4fAcxx0nxKCj71XcBzHp1IA,디에나,3019.0,cCf4aSOiaMIFHtrukiAbGsd0SCShjcSXtcrklT5LC3VOIHl6AJeUPws2h6PG5y7aKm09OZtBq8f46A,1585317236000.0,,,283.0,566,I,207,195
284,Qedh5eyBn9qgveP4U1PPn6m3N889whRSCJvfuJ3RQTSPGmUr8udyFBrh,HUxOe7p-aZzPvDh5eq2WgdcEdvHlfVki5rJlC465kAHQtac,일곱번째다시왔어,23.0,OjBuDHDTxyeb6OvLvqikSs6AthZJSEglDAeGex_koHwfD_8aKabze-NMUcsB8lI8GXgNiTyzS1czMQ,1584601588000.0,,,63.0,565,I,276,234
285,j6g49-hgWvkkvcpK9Z5U2eSGdyYJUa9FVqAyRTXTGW0G4oluUdbnZ3xP,ZNOheMm4CVSKYpgYGog95NjUhXW0c8W_q13Q6UK4IN7exm8,Mr Humble,4302.0,jJp5UfeOwI6fmazoa6tj6tlqebZ7tgkv9L7g4_Xsdgh8bNTbdXEZlJCany_-hclgHixSOdYLbh42PQ,1585184383000.0,,,97.0,565,I,352,252
286,eWCXyqjA9XIKPqptBiJVg8874hAydEeCLR2WhH_XeMMtzyFL1Cj19J31,FLU9qTN9aDVChBpJNhuaerReI7XtseMZuVhTBwN2hTCGoAI,1874,4368.0,zcZVhKw02fRvQT1djz1nRpdiQKVaCs-1YO9bpPEtIIr898EvZ99Kk3UpBn5ydA3IWmNbFP_j37N7mg,1583841560000.0,,,287.0,564,I,182,148
287,-rjRM79l-5xP0iD6-wm1waPXEvmHXFkUuuuMoN-BZa-4htw,viz2kirylZLHMy2oIqE8LVct6ibCCbXNirP1AJPQgF4EtLY,렘 꽈배기,22.0,5zSlyaWis75aIuDGINA3K_OkXnMz5HCR_jukNaKKwNhVjE1gbhjWHMznRnDcFUJVZe45aKcV6XduHw,1585136237000.0,,,177.0,563,I,155,119
288,XTzUO3MJDi9HbwjF8fIf-bXRihyR7AS3nU_8ftjs1-L0,sLtLKiIZBIBnBdtOAL4BkQE1r_F0axHUQ67hwuGwiAL6Xg,다훈갓,1382.0,-HDJZPTnWHpgI9TKWiVDm0nbAKmmHppWLG4wOwhiScv7N4m4eugZEagvtnLRuoBjzr1GsbOjuwjlYw,1585341265000.0,,,163.0,563,I,106,112
289,w4xJA7ie_LLqStNl0hZj5kNr9Ypa45k7QPHR9TNuatFEqNqzt2GkE0Q9,jWaChiSbCSwZisSXjeCoyiWBTKP7p5JxbxC29UsJV-8bURw,돌아와 리정혁,4270.0,DZlKbnPRNF4kNXUpeaZdJlSnstrCDbW0VVMysLd6Q-r_egiTTA-PsmmmG1r2IwIFrM4pltalzXsfsg,1584873204000.0,,,155.0,562,I,393,344
290,14Q2xXuD6SXEoce1ty0bIKPgfEp9vdgo5Ci4-dLH4kFUJ78,agMpNvT0PT2lH6l45M0xMQY5KyDZbYLobz4wQLkdfFIzJ_c,리하우,4405.0,yp8vmKPOpvo1NzsrWb0uFgXTGc18lTEkAg6_HDEfOrjCWtOcvQLqLIq-gWQ0dZmeJDLGlVAzs1_2fA,1585202499000.0,,,151.0,561,I,144,121
291,m-QZiuLWKJRFmQ2yTDV_E2_ambuIOMLCD6ObVP4E727RvfM,mLihzgUf7JnTH5P5O-SKloM02otb6sXm9YCulM2cNvuDVsE,BRION Hena,7.0,0wA0X2PNw-chMBHjNdrdbSBBPi630y2G8dnfk2zzKIGbvvI3nq0Zkp5emibn5dYvVfizsm63TCXvyw,1584770057000.0,,,367.0,561,I,415,402
292,AnL7kmhQI4gsjusd6C-1Cgnqs_gpxLN2wa8xqztP9HUL,Q4gvMJWJiBEDhw9J9raZNWhiwKWF2IlrlsPHIERv-OmM3w,Poison p,4368.0,ff6q_X8jhwsNdUCR15fLVf6qkoKYcyOkjXUgr8SRdSFzuZ82K2WnSoxkY4eiIHvRb17lJYiqcroivw,1585100100000.0,,,126.0,560,I,106,80
293,QFE7TWV6FWMUIK1QESuu8JPOHykazi8DvYuwlhVojfgp7_0,Ch0OwHKQLCbPdksMWYyRViQPDbFapelCbKtUKoOEC9oNjps,ping equal to gg,4492.0,LS0L_NXOW6rQDW-8oJYFSAYpH4Vwv6lF7G5u6m4-zkGuBcH_mVSY7dk8mo3syc5bwjn08RPSolJsdA,1584490136000.0,,,246.0,560,I,208,181
294,Aznd4-_bIcqsfPqWhNWnnNr1KxmWhgFZcGXWeUiaIEh11OEoWEf9V-L0,OnCEoOtuY3xMZWVHsNtiseqPZ73JB12B8X8EQovhLG3iWSU,맥스 노예,29.0,2AEJMRSafXZ8si4g0XTOx1C-vWRUVlIKU1WkyzpAEPqP_EBu91o6MV9jLXgJ-JcnOQm9BoqlCkbmCQ,1585024912000.0,,,53.0,560,I,210,153
295,_ymhVSho1OtTs-o3Cj_Didfu6ESr81mVtp-pVdgkWNwwS4Ml3POj4uz6,BfMSdtWT3rBV7VCZGsOkRrtsLDxXhPb-H5I_VuYpEscPn1I,밧형욱,4163.0,k_x7FzQF7ZlLhgG4AoAZIlwJwbRfAWPVrYnrTcScrwT8tN1wyIkFGcETxCYRZgPTO62oYMM3kgHL1w,1585204133000.0,,,115.0,560,I,123,103
296,gUOmMKBiuPX6SIH0uMmT_sqcfNXTDLHfKYfSwi7_T2UCibs,Pt5b2qUVftRLdxeQOc3cFYOsoLejDg2RH8iBprhslT96Zww,Fles Evitaerc,4400.0,dkxcMCWtjNVSHve6F20CRsVON8i7pYHUNXjCyMkAAT3uERlMinAOO_Nuz_T5XvHulftB1d7fSgny2A,1585120584000.0,,,461.0,560,I,140,109
297,Z8eFzv5d9o8pDzYPWrHl0B0_bVs99uy4xK_lwKrKra7fEkl3uXyKxPs0,YMV01IU48a3D-Bt14Z0cuGyTiHOzO5BLf-79e1pCT79n9n4,cherish1124,3378.0,un6AldWAry5-u2qqAqM2tQIHrY2h1uh2pmNilTrQ4BdI2leQdYLvETRx6GO85yauEBpFtpBOhbZ_lQ,1584994697000.0,,,56.0,559,I,101,68
298,xdCDUI4iuQ1cdm4fEb699VQkwOQ38c_LX2CY6koAg5zz,KAy_POt2vYduQG42ixDQi0VWQeaolp5w3LxGb87-lpuYjw,zer그링,4491.0,q06wIAPjzHQNE0OhRGS6JJe9N6DyBd6ddi-meUdihZdQOpHvK_BFgTq3Z0Ud17VgmbyxJgfAbpJpuw,1584901953000.0,,,156.0,551,I,247,208
299,N1zaglgoWTch14yyt0KL7P5iPKB5or3YBI0Ba44Pgwsg,NqdObNWXJnlLBFyF7gSx0FA0Vjeg3PFqHkJH37xzLKZgDic,F A 군면제 서폿,543.0,inWOe8-3XcNewmA21uLLdjUUXk6MzK6smCoADp9sc3a3z_fJ7fDxno0LiyityvdKLk4yJB5OiX5ZZA,1585114706000.0,,,366.0,530,I,214,209
